X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,CreatedOnDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedOnDateTime,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,CreatedOn,ModifiedOn,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,GlobalID,ModifiedOnDateTime_dt,CreatedOnDateTime_dt
-118.0655556,35.7013889,192157,,DEFAULT,,,,1602522817630,,,CACCCC,,,,,,,,,,,NN0V,,2020/10/12 17:07:59,,,,,,,,,OSCC,,,,,,WALKER,,WF,FI,,,,,{57FD1816-E7DF-4432-8ED2-F965BDAD4B29},,0,1,0,0,0,0,,1,003257,1602523573780,,,,Kern,CACCCC,06029,BLM,CACND,,BLM,Federal,,,,,,,SC03,BLM,CACND,US-CA,,,,,,2020-CACND-003257,No Decision,IROC,firecode,,,,,,{EDDCAB42-207B-4E9C-BDA6-E7C37645948F},2020/10/12 17:26:13,2020/10/12 17:13:37
-121.5164,41.43003,192158,,DEFAULT,,,,1602523168420,0.3,0.3,CAMICC,,,,,,,,Unknown,,,NN0W,,2020/10/12 17:10:59,,,,,,,,,ONCC,,,,,,SNELL,,WF,FI,41.43181,-121.5122,,,{56972E00-9D15-4B9D-8FC4-BF9B05962950},,0,0,0,0,0,0,,1,001608,1602528188690,,,,Siskiyou,CAMICC,06093,FS,CAMDF,,USFS,Federal,,,,,,,NC06,FS,CAMDF,US-CA,,,,,,2020-CAMDF-001608,No Decision,wildcad,wildcad,,,,,,{AF12BAA6-B482-45EF-BEF4-A746B552C7AC},2020/10/12 18:43:08,2020/10/12 17:19:28
-121.799556,36.538217,192159,,DEFAULT,,,,1602524353997,,0.1,CABECC,,,,,,,,Unknown,,,,,2020/10/12 17:32:08,,,,,,,,,OSCC,,,,,,TERRA,,WF,FI,36.538217,-121.799556,,,{9FA7FF89-092B-416F-BBA2-20273D820EE7},,0,,,0,,,,1,005052,1602524405227,,,,Monterey,CABECC,06053,,,,Private,Private,,,,,,,SC07,CDF,CABEU,US-CA,,,,,,2020-CABEU-005052,No Decision,cfcad,wfdss,,,,,,{7A842E2A-1507-4354-96AE-1AAF4481438E},2020/10/12 17:40:05,2020/10/12 17:39:13
-116.2069,32.65994,192161,,DEFAULT,,,,1602525881043,0.1,1,CASBCC,,,,,,,,Unknown,,,NN0Y,,2020/10/12 16:02:00,,,,,,,,,OSCC,,,,,,JACUMBA 2,,WF,FI,32.66164,-116.2127,,,{07826ACD-06E2-4452-B105-EEEA0C01DB26},,0,0,0,0,0,0,,1,015146,1602526140640,,,,San Diego,CAMVIC,06073,BLM,CACDD,,,,,,,,,,SC11,BLM,CACDD,US-CA,,,,,,2020-CACDD-015146,No Decision,wildcad,wildcad,,,,,,{29C960DA-601E-4BDD-BE73-CFE73D3AE080},2020/10/12 18:09:00,2020/10/12 18:04:41
-121.219163,37.066483,192163,,DEFAULT,,,,1602526177213,,0.1,CASCCC,,,,,,,,Unknown,,,,,2020/10/12 17:57:44,,,,,,,,,ONCC,,,,,,POINT,,WF,FI,37.066483,-121.219163,,,{21026562-7BD6-4C83-8A26-556DFBC68F66},,0,,,0,,,,1,007148,1602526230057,,,,Santa Clara,CASCCC,06085,,,,Private,Private,,,,,,,NC03B,,CASCU,US-CA,,,,,,2020-CASCU-007148,No Decision,cfcad,wfdss,,,,,,{A4B939D3-2EF0-4C43-89EE-5794058F7A31},2020/10/12 18:10:30,2020/10/12 18:09:37
-116.656091,33.575367,192164,,DEFAULT,,,,1602526380000,,0.1,CARRCC,,,,,,,,Unknown,,,,,2020/10/12 18:12:55,,,,,,,,,OSCC,,,,,,STELLA,,WF,FI,33.575367,-116.656091,,,{60BB58EB-BA4D-40B5-B07F-2CF799EF33D7},,0,,,0,,,,1,130973,1602526472880,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC11,CDF,CARRU,US-CA,,,,,,2020-CARRU-130973,No Decision,cfcad,cfcad,,,,,,{D553F9FB-61ED-4659-949F-FFC6F8CDDC10},2020/10/12 18:14:32,2020/10/12 18:13:00
-116.6559,33.57533,192166,,DEFAULT,,,,1602526902603,0.1,1,CASBCC,,,,,,,,Unknown,,,,,2020/10/12 18:13:16,,,,,,,,,OSCC,,,,,,STELLA,,WF,FI,33.56657,-116.7097,,,{81DDFBCA-404E-43C5-9F70-F3C32126EF0D},,0,1,0,0,0,1,,1,015152,1602529043387,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC11,CDF,CABDU,US-CA,,,,,,2020-CABDU-015152,No Decision,wildcad,wildcad,,,,,,{132C6D30-C919-4FCE-879B-C786540D360F},2020/10/12 18:57:23,2020/10/12 18:21:42
-105.7548,46.43228,192167,,DEFAULT,,,,1602527175037,104.6,100,MTMCC,,,,,,,,Unknown,,,,,2020/10/11 15:06:47,,,,,,,,,NRCC,,,,,,Highway 12 - Custer,,WF,FI,46.43228,-105.7548,,,{C989B3F7-32C5-4B9C-A8F5-E18142865250},,0,0,0,0,0,0,,1,000407,1602527200367,,,,Custer,MTMCC,30017,,,,Private,Private,,,,,,,NR16,C&L,MTLG14,US-MT,,,,,,2020-MTLG14-000407,No Decision,wildcad,wfdss,,,,,,{4D74BA9B-CB5F-4B79-BE60-F03E5B80845F},2020/10/12 18:26:40,2020/10/12 18:26:15
-95.488998333,32.872893333,192168,,DEFAULT,,,,1602527300307,4,4,TXTIC,,,,,,,,Unknown,Cause and Origin Not Identified,,,,2020/10/12 17:16:00,Type 5 Incident,,,,,,,,SACC,,,,,,Wood 12:16,,WF,FI,32.87289333,-95.48899833,,,{FFC993DA-4D2E-47B9-9545-EA88B6CE7069},,0,,,0,,,0,1,200744,1602527482703,0,,,Wood,TXTIC,48499,SFS,TXTXS,,Private,Private,,,,,,,SA07,SFS,TXTXS,US-TX,,,,,,2020-TXTXS-200744,No Decision,wires,wires,,,,,,{051B7EEE-96E6-4EAE-BFF8-8CBA5C208B20},2020/10/12 18:31:22,2020/10/12 18:28:20
-93.6036111,46.1236111,192171,,DEFAULT,,,,1602528911240,0.1,,MNMNCC,,,,Active,,,,Human,,,,,2020/10/10 14:29:59,Type 4 Incident,,0,100,0,0,,,EACC,2020/10/10 21:30:00,2020/10/10 14:29:59,2020/10/10 21:30:00,F,Type 4 IC,Bayview Fire,4 miles NE of Onamia MN,WF,FI,,,,,{BD082006-C235-4846-9DAF-46427B954AAD},,0,,,0,,,0,1,312118,1602528963647,100,100,Onamia,Mille Lacs,MNMNCC,27095,BIA,MNMLA,,BIA,Federal,,,,,,,EA03,DNR,MNMNS,US-MN,,,Brush (2 feet),,14,2020-MNMNS-312118,No Decision,ics209,wfdss,,,,,,{E09DB9DF-1EA5-45DB-95D8-D096DBEDBE98},2020/10/12 18:56:03,2020/10/12 18:55:11
-119.1022222,34.3141667,192172,,DEFAULT,,,,1602531840927,,,CAVNCC,,,,,,,,,,,,,2020/10/12 19:38:00,,,,,,,,,OSCC,,,,,,Rock Inc,,WF,FI,,,,,{2EB2BAAA-FAE7-4F0B-A820-C34086D16AE2},,0,,,0,,,,1,083993,1602531883627,,,,Ventura,CAVNCC,06111,,,,Private,Private,,,,,,,SC08,C&L,CAVNC,US-CA,,,,,,2020-CAVNC-083993,No Decision,IROC,wfdss,,,,,,{BBE94A48-6141-4797-9B45-7B840845AE18},2020/10/12 19:44:43,2020/10/12 19:44:00
